product,agb_Mg_ha,year,IGBP_Class,Longitude,Latitude,IGBP_Name,ffp_radius
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-112.9721223,35.94928109,Open Shrublands,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-106.1645683,34.9331042,Open Shrublands,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-120.5620504,37.11833416,Open Shrublands,1
chopping,-633.4545288,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-123.169964,41.12009273,Open Shrublands,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-105.6789568,35.41871086,Open Shrublands,1
chopping,-909,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,7,-123.5476619,40.04995954,Open Shrublands,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.3606115,39.80715621,Woody Savannas,1
chopping,-3479.818115,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.3480216,37.93667131,Woody Savannas,1
chopping,-636.5454712,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.8444245,41.11110002,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.2131295,34.04282532,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.5386691,31.88457351,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.3210432,35.76043406,Woody Savannas,1
chopping,109.0909119,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.9415468,38.08055476,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.2904676,34.64533729,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.2347122,35.35576184,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.256295,32.68492522,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.0998201,38.98881907,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.2670863,35.58057974,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.5026978,36.47985133,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.9019784,33.60218224,Woody Savannas,1
chopping,-793.7272949,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.0116906,40.3107483,Woody Savannas,1
chopping,-814.0908813,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.0206835,41.33591792,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.4973022,35.70647776,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.817446,36.8035891,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.0746403,37.04639243,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.5746403,33.67412397,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.346223,35.67949962,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.6393885,35.58057974,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.919964,34.79821346,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.5188849,36.48884405,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.1052158,36.67769108,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.3983813,35.03202407,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.5098921,34.10577433,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.5890288,36.72265466,Woody Savannas,1
chopping,308.5454407,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.6465827,40.59851521,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.5620504,35.63453604,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.5080935,35.20288567,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.6897482,36.81258182,Woody Savannas,1
chopping,-3605.727539,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-118.4397482,37.11833416,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.5116906,32.51406362,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.3264388,32.88276497,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.9667266,32.54104177,Woody Savannas,1
chopping,-9999,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.006295,34.95108963,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.6663669,34.96907506,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.8210432,40.06794497,Woody Savannas,1
chopping,0.454545468,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.7167266,34.57339556,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.2329137,36.75862552,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.3570144,34.11476705,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.5746403,32.36118745,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.9757194,33.54822595,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.0818345,33.84498557,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.8156475,36.1201427,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.7365108,35.4996453,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.9721223,36.55179306,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.2832734,33.28743719,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.0494604,32.45111461,Woody Savannas,1
chopping,-908.3636475,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.0386691,33.48527694,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.4469424,34.78022803,Woody Savannas,1
chopping,-646.5454712,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.3857914,40.88628212,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.8120504,35.95827381,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.4685252,32.92772855,Woody Savannas,1
chopping,28.81823349,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.0332734,36.65970565,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.0044964,34.69030087,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.4847122,33.94390545,Woody Savannas,1
chopping,16.63636398,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.6681655,36.57877121,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.2329137,33.9708836,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.5620504,34.79821346,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.817446,35.08598037,Woody Savannas,1
chopping,-816.0908813,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.8138489,40.96721656,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.1267986,39.99600325,Woody Savannas,1
chopping,-891.7272949,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.9181655,40.75139138,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.0098921,32.44212189,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.1861511,35.37374728,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.6915468,33.21549546,Woody Savannas,1
chopping,187.3636322,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.6915468,40.5895225,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.3714029,34.69929358,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.2365108,32.40615103,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.5602518,35.59856517,Woody Savannas,1
chopping,-909,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.5782374,41.91145173,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.169964,35.65252147,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.7455036,31.36299598,Woody Savannas,1
chopping,1.636363626,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.3084532,41.40785964,Woody Savannas,1
chopping,11.27272701,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.8498201,38.4402634,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.0746403,35.7244632,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.6070144,33.98886903,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.9109712,35.04101679,Woody Savannas,1
chopping,12.18181896,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.6160072,38.13451106,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.0296763,35.6165506,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.6124101,36.71366194,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.022482,33.23348089,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.4019784,34.12375977,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.9721223,36.81258182,Woody Savannas,1
chopping,115.272728,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.0116906,40.39168275,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.8210432,33.53923323,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.948741,37.0823633,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.9271583,33.1795246,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.4559353,32.41514375,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.772482,36.17409899,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.6267986,36.77661096,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.2473022,36.45287318,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.2634892,34.34857766,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.3767986,32.26226757,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.6106115,33.1255683,Woody Savannas,1
chopping,166.2727203,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.1771583,37.39710835,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.2185252,34.68130815,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.1160072,34.24965779,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.5656475,32.71190337,Woody Savannas,1
chopping,-848.5454712,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.317446,40.87728941,Woody Savannas,1
chopping,-588.8181763,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.5782374,40.27477744,Woody Savannas,1
chopping,-9999,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-114.0152878,33.07161201,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.977518,34.69030087,Woody Savannas,1
chopping,20.63636398,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.1609712,39.69924362,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.3714029,36.74963281,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.0710432,32.89175769,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.9577338,34.87015519,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.5242806,33.37736435,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.7131295,36.87553083,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.8228417,34.91511876,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.4343525,36.03021554,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.2005396,35.76043406,Woody Savannas,1
chopping,57.45454407,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.7419065,38.25141636,Woody Savannas,1
chopping,-830.1818237,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.6753597,40.65247151,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.8192446,37.43307922,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.3066547,32.81981596,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.6070144,36.2910043,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.3893885,31.70471919,Woody Savannas,1
chopping,-907.1818237,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.9181655,34.29462137,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.8552158,32.49607819,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.2832734,34.19570149,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.0152878,35.38273999,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.1016187,36.4618659,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.580036,36.22805529,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.2311151,33.43132064,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.022482,32.54104177,Woody Savannas,1
chopping,260.4545593,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-123.4667266,38.88989919,Woody Savannas,1
chopping,47.27272415,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-118.2419065,36.58776392,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.6124101,36.59675664,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.2796763,35.57158703,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.1483813,36.31798244,Woody Savannas,1
chopping,191.4545593,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-118.3588129,36.05719368,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.6070144,35.36475456,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.9919065,36.05719368,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.9397482,37.79278785,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.4991007,34.30361408,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.2365108,35.91331023,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.0332734,36.15611356,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.5080935,34.8791479,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.7544964,36.6327275,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.8534173,34.46548297,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.7365108,32.11838412,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.2041367,34.9331042,Woody Savannas,1
chopping,102.5454559,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.1753597,38.52119784,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.5710432,37.33415934,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.5008993,33.10758287,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.080036,35.68849233,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.2185252,37.29818848,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-111.506295,34.09678162,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.0728417,33.79102928,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-110.7598921,34.69929358,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.7005396,33.16153916,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.3857914,31.66874833,Woody Savannas,1
chopping,43.27272797,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.3714029,40.985202,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.8228417,35.83237579,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.3624101,36.59675664,Woody Savannas,1
chopping,17.63636398,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-118.7095324,37.819766,Woody Savannas,1
chopping,-888.9090576,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.301259,39.56435288,Woody Savannas,1
chopping,48.27272415,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.2526978,32.83780139,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.5098921,34.60037371,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.1483813,35.42770357,Woody Savannas,1
chopping,0.545454562,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.7868705,33.19751003,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.2868705,34.10577433,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.7958633,33.02664843,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.8120504,33.44930607,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.4019784,36.58776392,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.7239209,35.40072542,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.6933453,36.07517912,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.3767986,33.53923323,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.0026978,36.82157454,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.1483813,35.02303136,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-114.006295,36.56078577,Woody Savannas,1
chopping,219.4545441,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.9397482,39.71722905,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-106.1465827,33.862971,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.2311151,32.14536227,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-109.096223,33.37736435,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-108.8983813,33.6921094,Woody Savannas,1
chopping,0.545454562,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-117.7203237,37.36113749,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.5440647,34.23167236,Woody Savannas,1
chopping,35.81818008,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.0134892,37.49602823,Woody Savannas,1
chopping,-754.4544678,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-122.8102518,39.35752042,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-107.3516187,32.27126029,Woody Savannas,1
chopping,8,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-119.8336331,37.28020305,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.125,33.15254645,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-114.2311151,35.06799494,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-105.6789568,36.87553083,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-103.0980216,32.70291065,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-113.3767986,36.92049441,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-112.4505396,35.83237579,Woody Savannas,1
chopping,-909,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-120.0584532,41.19203446,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-115.9577338,35.43669629,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-116.0386691,34.51044655,Woody Savannas,1
chopping,-689.272644,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.830036,36.32697516,Woody Savannas,1
chopping,0,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.4523381,39.04277536,Woody Savannas,1
chopping,NA,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-104.6178058,35.20288567,Woody Savannas,1
chopping,-9999,Average_2010-2011-2012-2013-2014-2015-2016-2017-2018-2019-2020,8,-121.9289568,38.08055476,Woody Savannas,1
